0,1
-5.247632659695161,-16.4399715304402
-5.485356710227792,-16.10996193994666
-5.723080760760422,-15.791363142066375
-5.960804811293052,-15.483831189403087
-6.198528861825682,-15.186682155435982
-6.436252912358313,-14.89899852035135
-6.6739769628909436,-14.61973090341832
-6.911701013423574,-14.34778886573384
-7.149425063956205,-14.082109416271694
-7.387149114488835,-13.821703864273552
-7.624873165021466,-13.565684901909629
-7.862597215554096,-13.313278052205685
-8.100321266086727,-13.063822030164985
-8.338045316619358,-12.816762088497338
-8.575769367151988,-12.57163955380488
-8.813493417684617,-12.328079841303895
-9.051217468217247,-12.085780442125584
-9.288941518749878,-11.844499768512287
-9.526665569282509,-11.604047315633858
-9.76438961981514,-11.36427532290202
-10.00211367034777,-11.125071954578187
-10.2398377208804,-10.886355934979713
-10.477561771413031,-10.648072540918864
-10.71528582194566,-10.410190853907965
-10.95300987247829,-10.172702194117594
-11.19073392301092,-9.935619688661191
-11.428457973543551,-9.698978963133259
-11.666182024076182,-9.462839983823077
-11.903906074608813,-9.227290115631368
-12.141630125141443,-8.992448493930555
-12.379354175674074,-8.75847183232094
-12.617078226206704,-8.525561794427313
-12.854802276739335,-8.293974034100675
-13.092526327271965,-8.06402893610288
-13.330250377804596,-7.8361239425870295
-13.567974428337227,-7.610747095979969
-13.805698478869857,-7.3884910284695495
-14.043422529402488,-7.1700660498439825
-14.281146579935118,-6.956310222501707
-14.518870630467749,-6.748193419758197
-14.75659468100038,-6.546811505592395
-14.99431873153301,-6.353366272203093
-15.23204278206564,-6.169127112191877
-15.469766832598271,-5.995372139934699
-15.707490883130902,-5.833309978575769
-15.945214933663529,-5.6839884745878075
-16.18293898419616,-5.548202033677958
-16.42066303472879,-5.426413053677021
-16.65838708526142,-5.318702900429671
-16.89611113579405,-5.2247630119831285
-17.13383518632668,-5.143928122777394
-17.371559236859312,-5.075244271029685
-17.609283287391943,-5.017557580975668
-17.847007337924573,-4.9696077942263654
-18.084731388457204,-4.930112953703513
-18.322455438989834,-4.897836700126573
-18.560179489522465,-4.8716348220998
-18.797903540055096,-4.850482645024465
-19.035627590587726,-4.83348596078831
-19.273351641120357,-4.819880530343747
-19.511075691652987,-4.809023975395437
-19.748799742185618,-4.8003834953170355
-19.98652379271825,-4.793521873217588
-20.22424784325088,-4.788083404643182
-20.46197189378351,-4.783780723253925
-20.69969594431614,-4.780383023534014
-20.93741999484877,-4.777705866152362
-21.1751440453814,-4.775602559625691
-21.41286809591403,-4.773957006351058
-21.65059214644666,-4.772677852479167
-21.88831619697929,-4.771693767815358
-22.12604024751192,-4.770949689053501
-22.36376429804455,-4.770403877499253
-22.60148834857718,-4.770025665112339
-22.83921239910981,-4.769793786837537
-23.076936449642442,-4.769695221124909
-23.314660500175073,-4.769724483666217
-23.552384550707703,-4.769883341785244
-23.790108601240334,-4.77018093917528
-24.027832651772965,-4.770634343693241
-24.265556702305595,-4.77126955595877
-24.503280752838226,-4.772123045247681
-24.741004803370856,-4.773243913876356
-24.978728853903487,-4.774696835090907
-25.216452904436117,-4.776565966916239
-25.454176954968748,-4.778960122177694
-25.69190100550138,-4.782019583201512
-25.92962505603401,-4.785925104573148
-26.16734910656664,-4.790909874652022
-26.40507315709927,-4.797275549158188
-26.642797207631897,-4.805414001095364
-26.880521258164528,-4.815837278958186
-27.11824530869716,-4.829219590352491
-27.35596935922979,-4.84645790028597
-27.59369340976242,-4.868761000079592
-27.83141746029505,-4.8977862107911525
-28.06914151082768,-4.935857187419235
-28.30686556136031,-4.986329628421498
-28.544589611892942,-5.05424589597381
-28.782313662425572,-5.1476073070263935
