V (mL),pH,H_2O,H_3PO_4,H_2PO_4^{-},HPO_4^{2-}
15.944198409922695,6.319956683014491,-4.177538641145568e-06,-0.0008313136374441362,-0.43336312737930854,-1.4237372991242836e-07
16.511273704105786,6.419634801030385,-5.509317133301591e-06,-0.0006234262905513919,-0.433585581063895,-1.9732954847935374e-07
17.048188805958002,6.519312919046281,-7.445042812255232e-06,-0.00047188882492766926,-0.4337467562219216,-2.7703309880532436e-07
17.544543187053122,6.618991037062177,-1.0292457113645754e-05,-0.00036012207118620915,-0.4338641706017255,-3.9402949522102653e-07
17.99335198432785,6.7186691550780715,-1.4527113151513258e-05,-0.00027678206168205605,-0.4339495360278691,-5.67687722477161e-07
18.391109021414195,6.818347273093967,-2.0887185156443588e-05,-0.00021401815006436933,-0.434010533162666,-8.280501777905819e-07
18.737398788498222,6.918025391109862,-3.05226829446365e-05,-0.0001663304503968357,-0.4340518851599731,-1.221891040231582e-06
19.034235926643856,7.017703509125758,-4.523057005990034e-05,-0.00012981665959043936,-0.4340759230716086,-1.8222597438170692e-06
19.285315347836544,7.117381627141653,-6.782540798802595e-05,-0.00010167228397520027,-0.43408273777089307,-2.743523916275296e-06
19.4953102189061,7.217059745157548,-0.00010272386007850054,-7.985632315349561e-05,-0.43406993140469674,-4.16508917818255e-06
19.669296519054804,7.316737863173444,-0.00015686644201754908,-6.286550842944664e-05,-0.4340319011944597,-6.368801171916638e-06
19.812330963105378,7.416415981189339,-0.00024117050108161289,-4.958020865534972e-05,-0.4339584934163436,-9.797898751592303e-06
19.92917425349539,7.516094099205234,-0.000372818341480862,-3.915801299208155e-05,-0.43383273713675974,-1.5149846216657768e-05
20.024133892289306,7.61577221722113,-0.0005788539999092985,-3.095931627242849e-05,-0.4336271818847578,-2.352225090739209e-05
20.100995674146088,7.715450335237025,-0.0009018197184880366,-2.4494606065636916e-05,-0.43329808969609096,-3.664151769445298e-05
20.163015246758686,7.81512845325292,-0.0014085440379526244,-1.938663371795248e-05,-0.4327763319251508,-5.721933809118158e-05
20.212946621572563,7.914806571268816,-0.0022037307489567977,-1.5342919772945364e-05,-0.4319532797196168,-8.950390038460745e-05
