V (mL),pH,H_2O,H_3PO_4,H_2PO_4^{-},HPO_4^{2-}
1e-08,2.6318663164263643,4.186447194746855e-09,1.759342728198484,0.0010666781173366412,3.469446952647504e-14
0.9009250273843297,2.73154443444226,5.3389419080459275e-09,1.9829829379046502,0.0015625962143947546,6.313883981650887e-14
1.7596421084130904,2.831222552458155,6.798909732734996e-09,2.1869352649015186,0.0022554128791944265,1.172092571823464e-13
2.587362906517204,2.9309006704740503,8.648329177464142e-09,2.355567541319532,0.0032051660399090597,2.1177562746172599e-13
3.38860317836617,3.0305787884899456,1.0990628503961397e-08,2.474198565572176,0.004482846462450197,3.7641908049519916e-13
4.16221243266923,3.130256906505841,1.3956014028623876e-08,2.5316225821141636,0.006171135054227052,6.615702646040546e-13
4.90290088604159,3.229935024521736,1.770811470600851e-08,2.522291550485233,0.008366186562723373,1.1453982152645482e-12
5.603097180903339,3.3296131425376316,2.245232832514739e-08,2.4474634799924533,0.011181250970411054,1.9568135821335463e-12
6.254847281794534,3.429291260553527,2.844636770611349e-08,2.3149218060568346,0.014752693327115977,3.3040213216536782e-12
6.851433686525933,3.528969378569422,3.601362929731561e-08,2.137365912298105,0.019248568425406225,5.514906902462978e-12
7.38847348327663,3.6286474965853173,4.556014561599782e-08,1.9300162474899674,0.02487954938763901,9.11242517204317e-12
7.864405670986746,3.7283256146012125,5.759605124967967e-08,1.7081549332573405,0.0319118853275692,1.4926366704189767e-11
8.280433603256256,3.828003732617108,7.276271071828151e-08,1.4851942171538541,0.040682200029196106,2.4275648772809734e-11
8.640090021445443,3.9276818506330033,9.186694792212578e-08,1.2715586774868515,0.051614212138009416,3.9249362058142907e-11
8.948620199481903,4.027359968648899,1.1592420236000715e-07,1.0743611079195299,0.06523767460373414,6.312940703452447e-11
9.212348655500763,4.127038086664794,1.462129383323957e-07,0.8976623524027091,0.08220985595594844,1.0111718604064084e-10
9.438137418881585,4.22671620468069,1.8434327647402136e-07,0.7430519606517126,0.10333964301575208,1.6136515657150302e-10
9.632986039779546,4.326394322696585,2.3234363875774132e-07,0.6103267640403955,0.1296137868220537,2.5669663979318564e-10
9.803780213530509,4.42607244071248,2.927702493880973e-07,0.4981219453899426,0.16222387088036397,4.071546568994214e-10
9.95717041631777,4.525750558728375,3.6884568335166937e-07,0.40442353507261625,0.2025911288198728,6.440218649744484e-10
10.09955097358128,4.625428676744271,4.6463439175337047e-07,0.3269445364317329,0.25238409744788043,1.0158874157825049e-09
10.237108014805834,4.7251067947601655,5.852653734905552e-07,0.26337710711878665,0.31352106050147666,1.5978632718226881e-09
10.37590682619112,4.824784912776061,7.372150495329011e-07,0.2115458321580404,0.3881451812250719,2.5052986344515985e-09
10.521991702004339,4.924463030791957,9.286671006865655e-07,0.16948895923791563,0.4785552319607541,3.914098100775156e-09
10.681472544101323,5.024141148807852,1.1699707456861857e-06,0.13549101717067008,0.5870695245888392,6.089956220697078e-09
10.860571474569793,5.123819266823747,1.4742248606797899e-06,0.10808501607758036,0.7157966215111783,9.429730069246008e-09
11.065600055832624,5.223497384839643,1.8580226386898768e-06,0.08603729418921224,0.8662867943030745,1.4518106897248095e-08
11.30283503523437,5.323175502855537,2.342400239747839e-06,0.06832380609973741,1.0390480808575253,2.2202422972600167e-08
11.578260998307075,5.422853620871433,2.954043034573625e-06,0.05410341204445784,1.2329368533317782,3.368686560903016e-08
11.897156610839563,5.522531738887328,3.7268144029053503e-06,0.042691419901824804,1.4444811051829,5.064395781108064e-08
12.263522748313832,5.622209856903223,4.703684416994728e-06,0.03353505438416721,1.6672653461980849,7.53365159185261e-08
12.679389780801248,5.721887974919119,5.93914932771217e-06,0.026191493074102106,1.891585025284032,1.1073783322824825e-07
13.144095975843136,5.821566092935014,7.50224890641759e-06,0.02030847970301417,2.104630110807746,1.6063496816012215e-07
13.653687176116774,5.921244210950909,9.480310694576516e-06,0.015607221629586197,2.291427365809864,2.29703445768804e-07
14.200624806655041,6.0209223289668055,1.1983583763402208e-05,0.011867252621476105,2.4366102904243627,3.2355593995494495e-07
14.77397390540248,6.120600446982699,1.5150976801442072e-05,0.00891312793445752,2.5267983063755266,4.4879166288549907e-07
15.360155319369504,6.220278564998595,1.9157192093359058e-05,0.006603089223773706,2.5530487490568134,6.131004525748718e-07
15.944198409922695,6.319956683014491,2.4221649605538107e-05,0.004820012301060503,2.5126685172835077,8.254924484437453e-07
16.511273704105786,6.419634801030385,3.061971983337478e-05,0.0034648828324036042,2.409784859854554,1.0967194930367361e-06
17.048188805958002,6.519312919046281,3.869692420685321e-05,0.002452725464819131,2.254475329928124,1.4399284301660549e-06
17.544543187053122,6.618991037062177,4.8886916567992686e-05,0.0017105009478282744,2.0607597657052437,1.8715537861068728e-06
17.99335198432785,6.7186691550780715,6.17342379212049e-05,0.0011762095792873857,1.8441065078473866,2.4124386300631774e-06
18.391109021414195,6.818347273093967,7.792305810203979e-05,0.0007984296887037538,1.6191472301904968,3.0891765288670746e-06
18.737398788498222,6.918025391109862,9.831340933008342e-05,0.0005357495500504398,1.3980789543838383,3.9357049402487075e-06
19.034235926643856,7.017703509125758,0.00012398679485861204,0.0003558555976755147,1.1898961776441692,4.995208881341679e-06
19.285315347836544,7.117381627141653,0.00015630355218927399,0.00023430362773971023,1.0003430258703916,6.322446798705357e-06
19.4953102189061,7.217059745157548,0.00019697497718048832,0.00015312603536176523,0.8323374410564139,7.986638595289532e-06
19.669296519054804,7.316737863173444,0.0002481540071742369,9.944974609717802e-05,0.6866143844252439,1.0075090069410952e-05
