0,1
-5.247632659695162,-40.6965980238513
-5.4853567102277925,-40.12886438279312
-5.723080760760423,-39.572541532947874
-5.960804811293054,-39.02728552977775
-6.198528861825683,-38.492412702195736
-6.436252912358314,-37.96700495058303
-6.673976962890944,-37.450013246098365
-6.911701013423575,-36.94034713561318
-7.149425063956205,-36.436943621700635
-7.387149114488835,-35.93881401025567
-7.624873165021466,-35.44507099154614
-7.862597215554096,-34.954940087458624
-8.100321266086727,-34.467760012290455
-8.338045316619358,-33.982976018303745
-8.575769367151988,-33.5001294318119
-8.813493417684619,-33.01884566784233
-9.05121746821725,-32.53882221740057
-9.28894151874988,-32.05981749264335
-9.52666556928251,-31.5816409886798
-9.76438961981514,-31.10414494487606
-10.00211367034777,-30.627217525456395
-10.2398377208804,-30.15077745470491
-10.477561771413031,-29.674770009401293
-10.715285821945661,-29.19916427102356
-10.953009872478292,-28.72395155970448
-11.19073392301092,-28.249145002514986
-11.428457973543551,-27.774780225001766
-11.666182024076182,-27.300917193401403
-11.903906074608813,-26.827643272558994
-12.141630125141443,-26.355077597792846
-12.379354175674074,-25.883376882659086
-12.617078226206704,-25.41274279076271
-12.854802276739335,-24.943430975982587
-13.092526327271965,-24.4757618231917
-13.330250377804596,-24.010132774789543
-13.567974428337227,-23.547031873656724
-13.805698478869857,-23.08705175273745
-14.043422529402488,-22.6309027229981
-14.281146579935116,-22.179422848580042
-14.518870630467747,-21.73358200527481
-14.756594681000378,-21.294476060475386
-14.994318731533008,-20.863306811002776
-15.232042782065639,-20.441343655670337
-15.46976683259827,-20.029864717191103
-15.7074908831309,-19.630078629864986
-15.94521493366353,-19.243033254932538
-16.182938984196163,-18.869523017291545
-16.42066303472879,-18.51001033918566
-16.658387085261424,-18.164576616965338
-16.89611113579405,-17.83291332639304
-17.13383518632668,-17.51435524840034
-17.371559236859312,-17.207948478681566
-17.609283287391943,-16.912539212958666
-17.847007337924573,-16.62686711721081
-18.084731388457204,-16.34965070304972
-18.322455438989834,-16.079653524473866
-18.560179489522465,-15.815731629409962
-18.797903540055096,-15.556860519239553
-19.035627590587726,-15.302146282722527
-19.273351641120357,-15.050825053160223
-19.511075691652984,-14.802254922510771
-19.748799742185618,-14.555903685764441
-19.986523792718245,-14.311334881222285
-20.22424784325088,-14.068193762257607
-20.461971893783506,-13.826194177435976
-20.69969594431614,-13.585106862183894
-20.937419994848767,-13.344749331547446
-21.1751440453814,-13.104977372639086
-21.41286809591403,-12.86567803109007
-21.650592146446662,-12.626763938881608
-21.88831619697929,-12.388168819728689
-22.126040247511924,-12.149844017933578
-22.36376429804455,-11.911755917776215
-22.601488348577185,-11.67388414731187
-22.83921239910981,-11.436220489743427
-23.07693644964244,-11.198768455873171
-23.314660500175073,-10.96154350217673
-23.5523845507077,-10.72457391114634
-23.790108601240334,-10.48790238455765
-24.02783265177296,-10.251588437371865
-24.265556702305595,-10.015711721466294
-24.503280752838222,-9.780376455828296
-24.741004803370856,-9.545717194898575
-24.978728853903483,-9.311906231120917
-25.216452904436117,-9.079163003178435
-25.454176954968744,-8.847765969659896
-25.69190100550138,-8.618067511109317
-25.929625056034006,-8.390512544902952
-26.16734910656664,-8.165661684147931
-26.405073157099267,-7.944219960276708
-26.6427972076319,-7.727072398323499
-26.880521258164528,-7.515328174107623
-27.118245308697162,-7.310375894225616
-27.35596935922979,-7.113954156831313
-27.593693409762423,-6.928244897688363
-27.83141746029505,-6.756004065864474
-28.069141510827684,-6.60075924794536
-28.30686556136031,-6.467136804646832
-28.54458961189294,-6.361457387327346
-28.782313662425572,-6.292929720966973
