V (mL),pH,H_2O,H_3PO_4,H_2PO_4^{-},HPO_4^{2-}
18.83248862328256,7.854099048709497,-0.0002652654468253,-2.399205068236994e-06,-0.4339874140275369,-3.4209512874075e-05
19.137165663192537,7.957341292071508,-0.0003989040638213,-1.855706775421075e-06,-0.4338370949133758,-5.177231058623992e-05
19.39315807087991,8.06058353543352,-0.0006073335905825,-1.4404018349927782e-06,-0.4336019812601924,-7.913196904168366e-05
19.60575206682676,8.16382577879553,-0.0009341086088432,-1.1210838123787293e-06,-0.4332328753447141,-0.0001219840701699
19.780635693734705,8.267068022157542,-0.0014484439386583,-8.742609954413598e-07,-0.4326515528334714,-0.000189376772801
19.92342110288443,8.370310265519553,-0.0022601116090951,-6.825880814076216e-07,-0.4317339248978564,-0.0002956559988369
20.039342828696064,8.473552508881562,-0.0035424584713319,-5.331147474775031e-07,-0.4302840187684085,-0.0004634703056442
20.133097117175247,8.576794752243575,-0.0055671047923734,-4.160753927112135e-07,-0.4279947528935595,-0.0007282994172342
20.208782961528257,8.680036995605585,-0.0087540628866237,-3.240424419491619e-07,-0.4243912816103519,-0.0011449927700837
20.26990986997976,8.783279238967598,-0.0137386790861323,-2.513286098436955e-07,-0.4187553265657839,-0.0017964977313604
20.3194451618439,8.886521482329607,-0.0214476804050515,-1.9356454324551026e-07,-0.4100392276703085,-0.0028037633962111
20.359881590117503,8.98976372569162,-0.0331529381176575,-1.4740494548594714e-07,-0.396805208763109,-0.0043327123378628
20.39331286679051,9.09300596905363,-0.0504251771658272,-1.1033163668620304e-07,-0.3772777922420633,-0.0065881164427079
20.42150981421022,9.196248212415645,-0.074850857321671,-8.052436036381618e-08,-0.3496639910643508,-0.0097765212277991
20.44599350055773,9.299490455777653,-0.1073776600818517,-5.675637119915147e-08,-0.312893372986593,-0.0140206885669504
20.46810415515907,9.402732699139666,-0.147377053045832,-3.825195269175424e-08,-0.2676778800663303,-0.0192372040062115
20.48906624115172,9.505974942501677,-0.1920039605247505,-2.446003347168171e-08,-0.2172355529856196,-0.0250530760247655
20.510051084054005,9.609217185863688,-0.236688358607885,-1.4793916656646802e-08,-0.166734409060319,-0.0308702681179456
20.532239145514243,9.712459429225698,-0.2768326938048293,-8.486850184979072e-09,-0.1213731980283871,-0.0360875409594972
20.55688456366339,9.81570167258771,-0.3095325677402956,-4.6530900809920225e-09,-0.0844362110533006,-0.040324975190306
20.585385082512712,9.91894391594972,-0.3341101289883804,-2.462219769095304e-09,-0.0566906536552826,-0.0434932115122321
20.61936106179911,10.02218615931173,-0.3514937635662095,-1.2695802803377967e-09,-0.037088332014117,-0.0457120677018752
20.66074798100448,10.125428402673744,-0.3632750412023456,-6.429667723951323e-10,-0.0238320670699748,-0.0471871691082686
20.71190781218708,10.228670646035752,-0.3710407384103059,-3.217261821539832e-10,-0.0151310067608713,-0.0481226069682641
20.775765934159548,10.331912889397763,-0.3760802844287289,-1.5971635692874674e-10,-0.0095314834195765,-0.0486826323403388
20.85598202218905,10.435155132759776,-0.3793357250838594,-7.888117901960863e-11,-0.0059737355623194,-0.0489849700443199
20.95716574783483,10.538397376121788,-0.3814551786438448,-3.88265110847324e-11,-0.0037316964354019,-0.0491075748224384
21.08515141513457,10.641639619483795,-0.382869924082691,-1.9067552078338383e-11,-0.002326142525647,-0.0490983953339184
21.24735021689739,10.74488186284581,-0.3838626557288408,-9.348913517880082e-12,-0.0014479088210917,-0.0489839049157938
21.453205188749376,10.84812410620782,-0.3846188036748265,-4.578115361690321e-12,-0.0009003296155873,-0.0487753408676092
21.714783056892305,10.951366349569833,-0.3852622574214776,-2.239463101234045e-12,-0.0005593900293904,-0.0484728296304578
22.047550432866853,11.054608592931842,-0.3858792650370658,-1.0943130482298514e-12,-0.000347312332253,-0.0480679015320908
22.471401511521243,11.157850836293855,-0.3865341047016077,-5.341192171741419e-13,-0.0002154830675756,-0.0475448922650844
23.012034430543665,11.261093079655865,-0.3872792554800159,-2.603433912585029e-13,-0.0001335826049201,-0.0468816426543755
23.702820356474223,11.364335323017878,-0.3881619165164256,-1.2668700629725494e-13,-8.272691819484694e-05,-0.0460498377435053
24.58738480532352,11.467577566379887,-0.3892280174873961,-6.151847944671802e-14,-5.1165002688776064e-05,-0.0450152989612033
25.723245776867252,11.5708198097419,-0.3905243300076654,-2.979273150875201e-14,-3.158901435074983e-05,-0.0437385625993655
27.18706745966375,11.67406205310391,-0.392098889264756,-1.4378119541359528e-14,-1.9456305684448336e-05,-0.0421761361568965
29.08246812378116,11.777304296465925,-0.3939996367139604,-6.907503958811407e-15,-1.1944130708345292e-05,-0.0402829009487053
31.55202104303512,11.880546539827932,-0.3962710002135496,-3.298775917173241e-15,-7.2990425026969244e-06,-0.0380161825785059
34.79643551263948,11.983788783189944,-0.3989480864070383,-1.5630503512522484e-15,-4.4321791265095415e-06,-0.0353419632740985
39.10663553536176,12.087031026551957,-0.402048372256757,-7.329454560318677e-16,-2.667599243685915e-06,-0.0322434420203218
44.920327918752896,12.190273269913968,-0.4055613816041071,-3.3895598787099963e-16,-1.585827330260322e-06,-0.0287315144549289
52.92825252156731,12.293515513275976,-0.4094378986798235,-1.5385781162403475e-16,-9.266072414284962e-07,-0.0248556566055904
64.28983703079105,12.396757756637989,-0.4135816845129252,-6.80910762739735e-17,-5.284714226903294e-07,-0.0207122689122504
81.11663468530392,12.5,-0.4178478582622732,-2.909222395611279e-17,-2.9120626224676724e-07,-0.0164463324305378
